"id","fk_jogo","title","title","texto","large_text","te_modalidade","start_day"
"3066316","8842284","Bergantiños FC vence o Ourense CF por 1x0","Bergantiños FC vence o Ourense CF por 1x0","<p>O <a href=/equipa.php?id=13353>Bergantiños FC</a> derrotou o <a href=/equipa.php?id=19361>Ourense CF</a> num confronto equilibrado no sábado, por <a href=/match.php?id=8842284>1x0</a>, em jogo da décima primeira rodada. Antes desta rodada, a equipe de Carballo, Galicia vinha de um triunfo, e a equipe do técnico Rúben Rodriguez vinha de uma derrota.</p><p><a href=/player.php?id=324164>Carlos López</a> marcou o gol que garantiu a vitória para o Bergantiños FC, quando o relógio assinalava os 5 minutos. Carlos López já marca há 4 partidas seguidas.</p><p>Com o resultado, o Ourense CF ocupa o décimo segundo lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 15 pontos, enquanto o Bergantiños FC encontra-se na décima terceira posição, 14 pontos. Na próxima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, o time do técnico José Ameneiro <a href=/match.php?id=8842294> encara o Langreo fora de casa.</a>. Por sua vez, a equipe do técnico Rúben Rodriguez <a href=/match.php?id=8842293> recebe o Gimnástica Torrelavega</a>.</p>","<p>O <a href=/equipa.php?id=13353>Bergantiños FC</a> derrotou o <a href=/equipa.php?id=19361>Ourense CF</a> num confronto equilibrado no sábado, por <a href=/match.php?id=8842284>1x0</a>, em jogo da décima primeira rodada. Antes desta rodada, a equipe de Carballo, Galicia vinha de um triunfo, e a equipe do técnico Rúben Rodriguez vinha de uma derrota.</p><p><a href=/player.php?id=324164>Carlos López</a> marcou o gol que garantiu a vitória para o Bergantiños FC, quando o relógio assinalava os 5 minutos. Carlos López já marca há 4 partidas seguidas.</p><p>Com o resultado, o Ourense CF ocupa o décimo segundo lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 15 pontos, enquanto o Bergantiños FC encontra-se na décima terceira posição, 14 pontos. Na próxima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, o time do técnico José Ameneiro <a href=/match.php?id=8842294> encara o Langreo fora de casa.</a>. Por sua vez, a equipe do técnico Rúben Rodriguez <a href=/match.php?id=8842293> recebe o Gimnástica Torrelavega</a>.</p>","1","2022-11-19 23:59:59"
"3066317","8842286","Zamora derrota o SDC Polvorín por 0x2","Zamora derrota o SDC Polvorín por 0x2","<p>Em jogo válido pela décima primeira rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, o <a href=/equipa.php?id=6379>Zamora</a> bateu o <a href=/equipa.php?id=97951>SDC Polvorín</a>, por <a href=/match.php?id=8842286>0x2</a>, no sábado. Nesta competição, a equipe de Lugo vinha de um triunfo, e a equipe de Zamora vinha de dois vitórias.</p><p>A etapa inicial terminou em 0 a 0.</p><p><a href=/player.php?id=773066>Pana</a> inaugurou o placar, quando o relógio assinalava os 71 minutos. Em um lance infeliz, <a href=/player.php?id=662941>Carlos Torrado</a> marcou um gol contra já depois do tempo regulamentar.</p><p>Com o resultado, o Zamora ocupa o nono lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 16 pontos, enquanto o SDC Polvorín encontra-se na décima sétima posição, 10 pontos. Quanto à próxima rodada do Segunda División RFEF, a equipe de Zamora <a href=/match.php?id=8842295> recebe o Coruxo</a>. Por sua vez, a equipe de Lugo <a href=/match.php?id=8842296> desafia o Guijuelo fora de casa</a>.</p>","<p>Em jogo válido pela décima primeira rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, o <a href=/equipa.php?id=6379>Zamora</a> bateu o <a href=/equipa.php?id=97951>SDC Polvorín</a>, por <a href=/match.php?id=8842286>0x2</a>, no sábado. Nesta competição, a equipe de Lugo vinha de um triunfo, e a equipe de Zamora vinha de dois vitórias.</p><p>A etapa inicial terminou em 0 a 0.</p><p><a href=/player.php?id=773066>Pana</a> inaugurou o placar, quando o relógio assinalava os 71 minutos. Em um lance infeliz, <a href=/player.php?id=662941>Carlos Torrado</a> marcou um gol contra já depois do tempo regulamentar.</p><p>Com o resultado, o Zamora ocupa o nono lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 16 pontos, enquanto o SDC Polvorín encontra-se na décima sétima posição, 10 pontos. Quanto à próxima rodada do Segunda División RFEF, a equipe de Zamora <a href=/match.php?id=8842295> recebe o Coruxo</a>. Por sua vez, a equipe de Lugo <a href=/match.php?id=8842296> desafia o Guijuelo fora de casa</a>.</p>","1","2022-11-19 23:59:59"
"3066318","8842279","Laredo consegue vitória magra sobre o Valladolid B","Laredo consegue vitória magra sobre o Valladolid B","<p>Na décima primeira rodada, o <a href=/equipa.php?id=8471>Laredo</a> superou o <a href=/equipa.php?id=8465>Valladolid B</a>, por <a href=/match.php?id=8842279>0x1</a>, no sábado. Antes desta partida, o time treinado por Júlio Baptista vinha de um triunfo, e a equipe do técnico Chiri vinha de quatro derrotas.</p><p>O placar não foi inaugurado nos primeiros 45 minutos de partida.</p><p>No minuto 60, <a href=/player.php?id=826852>Diego Marta</a> marcou o único gol para o Laredo. Nos minutos finais, <a href=/player.php?id=774681>Fran López </a> deixou a partida após receber o cartão vermelho. Já depois do tempo regulamentar, o Valladolid B viu <a href=/player.php?id=784502>Iker Pérez</a> ser expulso com vermelho direto.</p><p>Com o resultado, o Valladolid B ocupa o sexto lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 18 pontos. O Laredo, por sua vez, fica na décima quarta posição, 13 pontos. No próximo jogo do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe de Laredo <a href=/match.php?id=8842288> joga em casa contra Real Oviedo B</a>, enquanto o time treinado por Júlio Baptista <a href=/match.php?id=8842289> desafia o Racing Santander B fora de casa</a>.</p>","<p>Na décima primeira rodada, o <a href=/equipa.php?id=8471>Laredo</a> superou o <a href=/equipa.php?id=8465>Valladolid B</a>, por <a href=/match.php?id=8842279>0x1</a>, no sábado. Antes desta partida, o time treinado por Júlio Baptista vinha de um triunfo, e a equipe do técnico Chiri vinha de quatro derrotas.</p><p>O placar não foi inaugurado nos primeiros 45 minutos de partida.</p><p>No minuto 60, <a href=/player.php?id=826852>Diego Marta</a> marcou o único gol para o Laredo. Nos minutos finais, <a href=/player.php?id=774681>Fran López </a> deixou a partida após receber o cartão vermelho. Já depois do tempo regulamentar, o Valladolid B viu <a href=/player.php?id=784502>Iker Pérez</a> ser expulso com vermelho direto.</p><p>Com o resultado, o Valladolid B ocupa o sexto lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 18 pontos. O Laredo, por sua vez, fica na décima quarta posição, 13 pontos. No próximo jogo do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe de Laredo <a href=/match.php?id=8842288> joga em casa contra Real Oviedo B</a>, enquanto o time treinado por Júlio Baptista <a href=/match.php?id=8842289> desafia o Racing Santander B fora de casa</a>.</p>","1","2022-11-19 23:59:59"
"3066181","8842272","Racing Santander B derrota o Real Avilés por 1x0","Racing Santander B derrota o Real Avilés por 1x0","<p>O <a href=/equipa.php?id=8470>Racing Santander B</a> bateu o <a href=/equipa.php?id=23617>Real Avilés</a> em um jogo equilibrado no domingo, por <a href=/match.php?id=8842272>1x0</a>, na décima rodada. Nesta competição, a equipe de Santander vinha de duas derrotas, e a equipe de Avilés vinha de duas vitórias.</p><p>A etapa inicial terminou em 0 a 0.</p><p>Aos 71, <a href=/player.php?id=820402>Ayoub Jabbari</a> marcou o único gol para o Racing Santander B.</p><p>Com o resultado, o Racing Santander B ocupa o sexto lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 16 pontos. O Real Avilés, por sua vez, fica na sétima posição, 15 pontos. Quanto à próxima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe do técnico Ezequiel Loza <a href=/match.php?id=8842280> desafia o CD Cristo Atlético fora de casa</a>. Por sua vez, o time treinado por Emilio Cañedo <a href=/match.php?id=8842281> joga em casa contra Marino</a>.</p>","<p>O <a href=/equipa.php?id=8470>Racing Santander B</a> bateu o <a href=/equipa.php?id=23617>Real Avilés</a> em um jogo equilibrado no domingo, por <a href=/match.php?id=8842272>1x0</a>, na décima rodada. Nesta competição, a equipe de Santander vinha de duas derrotas, e a equipe de Avilés vinha de duas vitórias.</p><p>A etapa inicial terminou em 0 a 0.</p><p>Aos 71, <a href=/player.php?id=820402>Ayoub Jabbari</a> marcou o único gol para o Racing Santander B.</p><p>Com o resultado, o Racing Santander B ocupa o sexto lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 16 pontos. O Real Avilés, por sua vez, fica na sétima posição, 15 pontos. Quanto à próxima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe do técnico Ezequiel Loza <a href=/match.php?id=8842280> desafia o CD Cristo Atlético fora de casa</a>. Por sua vez, o time treinado por Emilio Cañedo <a href=/match.php?id=8842281> joga em casa contra Marino</a>.</p>","1","2022-11-06 23:59:59"
"3066183","8842273","CD Arenteiro vence o Marino por 0x1","CD Arenteiro vence o Marino por 0x1","<p>Na décima rodada, o <a href=/equipa.php?id=97815>CD Arenteiro</a> derrotou o <a href=/equipa.php?id=13446>Marino</a>, por <a href=/match.php?id=8842273>0x1</a>, no domingo. Nesta competição, a equipe comandada por Manel Menéndez vinha de uma vitória, e a equipe de O Carballiño vinha de quatro vitórias.</p><p>O placar não foi inaugurado nos primeiros 45 minutos de partida.</p><p>O <a href=/player.php?id=878807>Curro Rivelott</a> fez o gol solitário da partida para o CD Arenteiro quando o relógio marcava os 68 minutos.</p><p>Com o resultado, o CD Arenteiro ocupa o primeiro lugar na <a href=/edicao.php?id_edicao=167018> classificação geral</a>, com 24 pontos, enquanto o Marino encontra-se na nona posição, 15 pontos. Quanto à próxima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe de O Carballiño <a href=/match.php?id=8842282> joga em casa contra SD Compostela</a>, já a equipe de Luanco <a href=/match.php?id=8842281> desafia o Real Avilés fora de casa</a>.</p>","<p>Na décima rodada, o <a href=/equipa.php?id=97815>CD Arenteiro</a> derrotou o <a href=/equipa.php?id=13446>Marino</a>, por <a href=/match.php?id=8842273>0x1</a>, no domingo. Nesta competição, a equipe comandada por Manel Menéndez vinha de uma vitória, e a equipe de O Carballiño vinha de quatro vitórias.</p><p>O placar não foi inaugurado nos primeiros 45 minutos de partida.</p><p>O <a href=/player.php?id=878807>Curro Rivelott</a> fez o gol solitário da partida para o CD Arenteiro quando o relógio marcava os 68 minutos.</p><p>Com o resultado, o CD Arenteiro ocupa o primeiro lugar na <a href=/edicao.php?id_edicao=167018> classificação geral</a>, com 24 pontos, enquanto o Marino encontra-se na nona posição, 15 pontos. Quanto à próxima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe de O Carballiño <a href=/match.php?id=8842282> joga em casa contra SD Compostela</a>, já a equipe de Luanco <a href=/match.php?id=8842281> desafia o Real Avilés fora de casa</a>.</p>","1","2022-11-06 23:59:59"
"3066182","8842275","Bergantiños FC derrota o Burgos Promesas 2000 por 0x4","Bergantiños FC derrota o Burgos Promesas 2000 por 0x4","<p>Na décima rodada, o <a href=/equipa.php?id=13353>Bergantiños FC</a> levou a melhor sobre o <a href=/equipa.php?id=54077>Burgos Promesas 2000</a>, por <a href=/match.php?id=8842275>0x4</a>, no domingo. Nesta competição, a equipe comandada por Álex Albístegi vinha de duas vitórias, e o time do técnico José Ameneiro vinha de uma derrota. <a href=/player.php?id=324164>Carlos López</a> se destacou no encontro.</p><p>Carlos López inaugurou o marcador, aos 19. Quando o relógio assinalava os 22 minutos, o meia fez o segundo gol para o Bergantiños FC. O meia já marca há 3 partidas seguidas. O time treinado por José Ameneiro ampliou a vantagem aos 27 minutos, com um gol do <a href=/player.php?id=637918>Alejandro Boedo</a>.</p><p>Quando o relógio marcava os 74 minutos, <a href=/player.php?id=144822>Marcos Remeseiro</a> marcou o último gol da partida.</p><p>Com o resultado, o Bergantiños FC ocupa o décimo terceiro lugar na <a href=/edicao.php?id_edicao=167018> classificação geral</a>, com 11 pontos, enquanto o Burgos Promesas 2000 encontra-se na décima sétima posição, 8 pontos. Quanto à próxima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, o time treinado por José Ameneiro <a href=/match.php?id=8842284> joga em casa contra Ourense CF</a>, já a equipe do técnico Álex Albístegi <a href=/match.php?id=8842283> joga fora contra Gimnástica Torrelavega</a>.</p>","<p>Na décima rodada, o <a href=/equipa.php?id=13353>Bergantiños FC</a> levou a melhor sobre o <a href=/equipa.php?id=54077>Burgos Promesas 2000</a>, por <a href=/match.php?id=8842275>0x4</a>, no domingo. Nesta competição, a equipe comandada por Álex Albístegi vinha de duas vitórias, e o time do técnico José Ameneiro vinha de uma derrota. <a href=/player.php?id=324164>Carlos López</a> se destacou no encontro.</p><p>Carlos López inaugurou o marcador, aos 19. Quando o relógio assinalava os 22 minutos, o meia fez o segundo gol para o Bergantiños FC. O meia já marca há 3 partidas seguidas. O time treinado por José Ameneiro ampliou a vantagem aos 27 minutos, com um gol do <a href=/player.php?id=637918>Alejandro Boedo</a>.</p><p>Quando o relógio marcava os 74 minutos, <a href=/player.php?id=144822>Marcos Remeseiro</a> marcou o último gol da partida.</p><p>Com o resultado, o Bergantiños FC ocupa o décimo terceiro lugar na <a href=/edicao.php?id_edicao=167018> classificação geral</a>, com 11 pontos, enquanto o Burgos Promesas 2000 encontra-se na décima sétima posição, 8 pontos. Quanto à próxima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, o time treinado por José Ameneiro <a href=/match.php?id=8842284> joga em casa contra Ourense CF</a>, já a equipe do técnico Álex Albístegi <a href=/match.php?id=8842283> joga fora contra Gimnástica Torrelavega</a>.</p>","1","2022-11-06 23:59:59"
"3066180","8842270","Valladolid B supera o Real Oviedo B por 1x0","Valladolid B supera o Real Oviedo B por 1x0","<p>Na décima rodada, o <a href=/equipa.php?id=8465>Valladolid B</a> levou a melhor sobre o <a href=/equipa.php?id=8467>Real Oviedo B</a>, por <a href=/match.php?id=8842270>1x0</a>, no domingo. Nesta competição, o time do técnico Júlio Baptista vinha de três derrotas, e o time treinado por Jaime Álvarez vinha de duas derrotas.</p><p>A etapa inicial terminou em 0 a 0.</p><p><a href=/player.php?id=663368>Fran Rivera</a> marcou o gol que garantiu a vitória para o Valladolid B, aos 88.</p><p>Com o resultado, o Valladolid B ocupa o terceiro lugar na <a href=/edicao.php?id_edicao=167018> classificação geral</a>, com 18 pontos. O Real Oviedo B, por sua vez, fica na décima oitava posição, 7 pontos. Na próxima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, o time treinado por Júlio Baptista <a href=/match.php?id=8842279> recebe o Laredo</a>, enquanto o time do técnico Jaime Álvarez <a href=/match.php?id=8842287> recebe o Guijuelo</a>.</p>","<p>Na décima rodada, o <a href=/equipa.php?id=8465>Valladolid B</a> levou a melhor sobre o <a href=/equipa.php?id=8467>Real Oviedo B</a>, por <a href=/match.php?id=8842270>1x0</a>, no domingo. Nesta competição, o time do técnico Júlio Baptista vinha de três derrotas, e o time treinado por Jaime Álvarez vinha de duas derrotas.</p><p>A etapa inicial terminou em 0 a 0.</p><p><a href=/player.php?id=663368>Fran Rivera</a> marcou o gol que garantiu a vitória para o Valladolid B, aos 88.</p><p>Com o resultado, o Valladolid B ocupa o terceiro lugar na <a href=/edicao.php?id_edicao=167018> classificação geral</a>, com 18 pontos. O Real Oviedo B, por sua vez, fica na décima oitava posição, 7 pontos. Na próxima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, o time treinado por Júlio Baptista <a href=/match.php?id=8842279> recebe o Laredo</a>, enquanto o time do técnico Jaime Álvarez <a href=/match.php?id=8842287> recebe o Guijuelo</a>.</p>","1","2022-11-06 23:59:59"
"3066184","8842278","Zamora domina o Guijuelo e vence por 3x0","Zamora domina o Guijuelo e vence por 3x0","<p>Em jogo da décima rodada, o <a href=/equipa.php?id=6379>Zamora</a> bateu o <a href=/equipa.php?id=13834>Guijuelo</a>, por <a href=/match.php?id=8842278>3x0</a>, no domingo. Antes desta rodada, a equipe comandada por Yago Iglesias vinha de um triunfo, e assim como o time treinado por Mario Sánchez, que vinha também de um triunfo.</p><p>Com o placar zerado, as equipes seguiram para o vestiário.</p><p><a href=/player.php?id=773066>Pana</a> inaugurou o placar, aos 85 minutos. No apagar das luzes, <a href=/player.php?id=879666>Ibán Ribeiro</a> fez o segundo gol para o Zamora. <a href=/player.php?id=512874>El Haddadi </a> selou o placar final, <a href=/match.php?id=8842278>3x0</a>.</p><p>Com o resultado, o Guijuelo ocupa o segundo lugar na <a href=/edicao.php?id_edicao=167018> classificação geral</a>, com 20 pontos, enquanto o Zamora encontra-se na décima primeira posição, 13 pontos. Na próxima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe de Zamora <a href=/match.php?id=8842286> desafia o SDC Polvorín fora de casa</a>, já o time treinado por Mario Sánchez <a href=/match.php?id=8842287> visita a casa do Real Oviedo B</a>.</p>","<p>Em jogo da décima rodada, o <a href=/equipa.php?id=6379>Zamora</a> bateu o <a href=/equipa.php?id=13834>Guijuelo</a>, por <a href=/match.php?id=8842278>3x0</a>, no domingo. Antes desta rodada, a equipe comandada por Yago Iglesias vinha de um triunfo, e assim como o time treinado por Mario Sánchez, que vinha também de um triunfo.</p><p>Com o placar zerado, as equipes seguiram para o vestiário.</p><p><a href=/player.php?id=773066>Pana</a> inaugurou o placar, aos 85 minutos. No apagar das luzes, <a href=/player.php?id=879666>Ibán Ribeiro</a> fez o segundo gol para o Zamora. <a href=/player.php?id=512874>El Haddadi </a> selou o placar final, <a href=/match.php?id=8842278>3x0</a>.</p><p>Com o resultado, o Guijuelo ocupa o segundo lugar na <a href=/edicao.php?id_edicao=167018> classificação geral</a>, com 20 pontos, enquanto o Zamora encontra-se na décima primeira posição, 13 pontos. Na próxima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe de Zamora <a href=/match.php?id=8842286> desafia o SDC Polvorín fora de casa</a>, já o time treinado por Mario Sánchez <a href=/match.php?id=8842287> visita a casa do Real Oviedo B</a>.</p>","1","2022-11-06 23:59:59"
"3066185","8842276","Coruxo derrota o Ourense CF por 0x2","Coruxo derrota o Ourense CF por 0x2","<p>O <a href=/equipa.php?id=11719>Coruxo</a> bateu o <a href=/equipa.php?id=19361>Ourense CF</a> em um encontro no domingo, por <a href=/match.php?id=8842276>0x2</a>, em jogo da décima rodada. Antes desta partida, o time treinado por Rúben Rodriguez vinha de um empate, e o time do técnico Jacobo Montes vinha de uma derrota.</p><p><a href=/player.php?id=227660>Andriu</a> inaugurou o marcador para o Coruxo aos 5 minutos. <a href=/player.php?id=126057>David Añón</a> decretou o placar final, quando o relógio marcava os 25 minutos.</p><p>Com o resultado, o Coruxo ocupa o quarto lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 16 pontos. O Ourense CF, por sua vez, fica na décima posição, 15 pontos. Na sequêncida do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe de Coruxo - Vigo <a href=/match.php?id=8842285> recebe o Langreo</a>, já o time treinado por Rúben Rodriguez <a href=/match.php?id=8842284> desafia o Bergantiños FC fora de casa</a>.</p>","<p>O <a href=/equipa.php?id=11719>Coruxo</a> bateu o <a href=/equipa.php?id=19361>Ourense CF</a> em um encontro no domingo, por <a href=/match.php?id=8842276>0x2</a>, em jogo da décima rodada. Antes desta partida, o time treinado por Rúben Rodriguez vinha de um empate, e o time do técnico Jacobo Montes vinha de uma derrota.</p><p><a href=/player.php?id=227660>Andriu</a> inaugurou o marcador para o Coruxo aos 5 minutos. <a href=/player.php?id=126057>David Añón</a> decretou o placar final, quando o relógio marcava os 25 minutos.</p><p>Com o resultado, o Coruxo ocupa o quarto lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 16 pontos. O Ourense CF, por sua vez, fica na décima posição, 15 pontos. Na sequêncida do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe de Coruxo - Vigo <a href=/match.php?id=8842285> recebe o Langreo</a>, já o time treinado por Rúben Rodriguez <a href=/match.php?id=8842284> desafia o Bergantiños FC fora de casa</a>.</p>","1","2022-11-06 23:59:59"
"3066169","8842274","SD Compostela supera o Gimnástica Torrelavega por 1x0","SD Compostela supera o Gimnástica Torrelavega por 1x0","<p>Em jogo válido pela décima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, o <a href=/equipa.php?id=2559>SD Compostela</a> bateu o <a href=/equipa.php?id=8443>Gimnástica Torrelavega</a>, por <a href=/match.php?id=8842274>1x0</a>, no sábado. Nesta competição, a equipe comandada por Fabiano Soares vinha de uma vitória, e o time do técnico Sesi vinha de uma derrota.</p><p>O primeiro tempo chegou ao fim sem gols.</p><p>Aos 68 minutos, <a href=/player.php?id=448029>Jordan Domínguez</a> marcou o único gol para o SD Compostela.</p><p>Com o resultado, o SD Compostela ocupa o oitavo lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 15 pontos, enquanto o Gimnástica Torrelavega encontra-se na décima segunda posição, 13 pontos. Na próxima rodada do Segunda División RFEF, o time treinado por Fabiano Soares <a href=/match.php?id=8842282> joga fora contra CD Arenteiro</a>, enquanto a equipe comandada por Sesi <a href=/match.php?id=8842283> recebe o Burgos Promesas 2000</a>.</p>","<p>Em jogo válido pela décima rodada do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, o <a href=/equipa.php?id=2559>SD Compostela</a> bateu o <a href=/equipa.php?id=8443>Gimnástica Torrelavega</a>, por <a href=/match.php?id=8842274>1x0</a>, no sábado. Nesta competição, a equipe comandada por Fabiano Soares vinha de uma vitória, e o time do técnico Sesi vinha de uma derrota.</p><p>O primeiro tempo chegou ao fim sem gols.</p><p>Aos 68 minutos, <a href=/player.php?id=448029>Jordan Domínguez</a> marcou o único gol para o SD Compostela.</p><p>Com o resultado, o SD Compostela ocupa o oitavo lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 15 pontos, enquanto o Gimnástica Torrelavega encontra-se na décima segunda posição, 13 pontos. Na próxima rodada do Segunda División RFEF, o time treinado por Fabiano Soares <a href=/match.php?id=8842282> joga fora contra CD Arenteiro</a>, enquanto a equipe comandada por Sesi <a href=/match.php?id=8842283> recebe o Burgos Promesas 2000</a>.</p>","1","2022-11-05 23:59:59"
"3066178","8842271","CD Cristo Atlético consegue vitória magra sobre o Laredo","CD Cristo Atlético consegue vitória magra sobre o Laredo","<p>Em jogo da décima rodada, o <a href=/equipa.php?id=46489>CD Cristo Atlético</a> venceu o <a href=/equipa.php?id=8471>Laredo</a>, por <a href=/match.php?id=8842271>0x1</a>, no sábado. Antes desta partida, a equipe comandada por Chiri vinha de três derrotas, e a equipe de Palencia vinha de dois vitórias.</p><p>O placar não foi inaugurado nos primeiros 45 minutos de partida.</p><p><a href=/player.php?id=1007749>Iván Ayllón</a> marcou o gol que garantiu a vitória para o CD Cristo Atlético, no minuto 81.</p><p>Com o resultado, o CD Cristo Atlético ocupa o quinto lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 16 pontos, enquanto o Laredo encontra-se na décima quarta posição, 10 pontos. No próximo jogo do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe de Palencia <a href=/match.php?id=8842280> joga em casa contra Racing Santander B</a>. Por sua vez, o time treinado por Chiri <a href=/match.php?id=8842279> enfrenta o Valladolid B fora de casa.</a>.</p>","<p>Em jogo da décima rodada, o <a href=/equipa.php?id=46489>CD Cristo Atlético</a> venceu o <a href=/equipa.php?id=8471>Laredo</a>, por <a href=/match.php?id=8842271>0x1</a>, no sábado. Antes desta partida, a equipe comandada por Chiri vinha de três derrotas, e a equipe de Palencia vinha de dois vitórias.</p><p>O placar não foi inaugurado nos primeiros 45 minutos de partida.</p><p><a href=/player.php?id=1007749>Iván Ayllón</a> marcou o gol que garantiu a vitória para o CD Cristo Atlético, no minuto 81.</p><p>Com o resultado, o CD Cristo Atlético ocupa o quinto lugar na <a href=/edicao.php?id_edicao=167018> tabela</a>, com 16 pontos, enquanto o Laredo encontra-se na décima quarta posição, 10 pontos. No próximo jogo do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe de Palencia <a href=/match.php?id=8842280> joga em casa contra Racing Santander B</a>. Por sua vez, o time treinado por Chiri <a href=/match.php?id=8842279> enfrenta o Valladolid B fora de casa.</a>.</p>","1","2022-11-05 23:59:59"
"3066179","8842277","Fora de casa, SDC Polvorín leva a melhor sobre o Langreo","Fora de casa, SDC Polvorín leva a melhor sobre o Langreo","<p>O <a href=/equipa.php?id=97951>SDC Polvorín</a> levou a melhor sobre o <a href=/equipa.php?id=26491>Langreo</a> num duelo equilibrado no sábado, por <a href=/match.php?id=8842277>1x2</a>, na décima rodada. Antes desta rodada, a equipe de Langreo vinha de uma derrota, e o time treinado por Roberto Trashorras vinha de um empate. <a href=/player.php?id=1014008>Xabi Domínguez</a> foi decisivo com 1 gol.</p><p>O placar não foi inaugurado nos primeiros 45 minutos de partida.</p><p><a href=/player.php?id=933199>Leandro Antonetti</a> inaugurou o placar, no minuto 63. <a href=/player.php?id=781347>David Fernández</a>, empatou o jogo quando o relógio assinalava os 73 minutos, depois de converter a cobrança de um pênalti. Xabi Domínguez marcou o gol que garantiu a vitória para o SDC Polvorín, nos minutos finais. Na reta final da partida, o Langreo viu <a href=/player.php?id=658510>Joselu Guerra</a> ser expulso ao receber o segundo amarelo.</p><p>Com o resultado, o SDC Polvorín ocupa o décimo quinto lugar na <a href=/edicao.php?id_edicao=167018> classificação geral</a>, com 10 pontos. O Langreo, por sua vez, fica na décima sexta posição, 8 pontos. Na sequêncida do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe de Lugo <a href=/match.php?id=8842286> recebe o Zamora</a>, enquanto a equipe do técnico Roberto Robles <a href=/match.php?id=8842285> encara o Coruxo fora de casa.</a>.</p>","<p>O <a href=/equipa.php?id=97951>SDC Polvorín</a> levou a melhor sobre o <a href=/equipa.php?id=26491>Langreo</a> num duelo equilibrado no sábado, por <a href=/match.php?id=8842277>1x2</a>, na décima rodada. Antes desta rodada, a equipe de Langreo vinha de uma derrota, e o time treinado por Roberto Trashorras vinha de um empate. <a href=/player.php?id=1014008>Xabi Domínguez</a> foi decisivo com 1 gol.</p><p>O placar não foi inaugurado nos primeiros 45 minutos de partida.</p><p><a href=/player.php?id=933199>Leandro Antonetti</a> inaugurou o placar, no minuto 63. <a href=/player.php?id=781347>David Fernández</a>, empatou o jogo quando o relógio assinalava os 73 minutos, depois de converter a cobrança de um pênalti. Xabi Domínguez marcou o gol que garantiu a vitória para o SDC Polvorín, nos minutos finais. Na reta final da partida, o Langreo viu <a href=/player.php?id=658510>Joselu Guerra</a> ser expulso ao receber o segundo amarelo.</p><p>Com o resultado, o SDC Polvorín ocupa o décimo quinto lugar na <a href=/edicao.php?id_edicao=167018> classificação geral</a>, com 10 pontos. O Langreo, por sua vez, fica na décima sexta posição, 8 pontos. Na sequêncida do <a href=/edicao.php?id_edicao=167018>Segunda División RFEF</a>, a equipe de Lugo <a href=/match.php?id=8842286> recebe o Zamora</a>, enquanto a equipe do técnico Roberto Robles <a href=/match.php?id=8842285> encara o Coruxo fora de casa.</a>.</p>","1","2022-11-05 23:59:59"
